公司名,时间,目标词的总词频,总词频,比值
688085三友医疗,2020,18,143873,0.0125
688085三友医疗,2021,15,173287,0.0087
688085三友医疗,2022,4,187561,0.0021
688087英科再生,2021,0,139958,0.0000
688087英科再生,2022,0,150593,0.0000
688088虹软科技,2019,0,156900,0.0000
688088虹软科技,2020,1,164357,0.0006
688088虹软科技,2021,1,167743,0.0006
688088虹软科技,2022,1,164481,0.0006
688089嘉必优,2019,0,139410,0.0000
688089嘉必优,2020,1,151248,0.0007
688089嘉必优,2021,1,171255,0.0006
688089嘉必优,2022,1,163335,0.0006
688090瑞松科技,2019,0,141313,0.0000
688090瑞松科技,2020,0,154062,0.0000
688090瑞松科技,2021,0,170214,0.0000
688090瑞松科技,2022,22,179525,0.0123
688091上海谊众,2021,0,121336,0.0000
688091上海谊众,2022,11,172335,0.0064
688092爱科科技,2020,0,134098,0.0000
688092爱科科技,2021,0,161878,0.0000
688092爱科科技,2022,0,154864,0.0000
688093世华科技,2020,0,126541,0.0000
688093世华科技,2021,0,146163,0.0000
688093世华科技,2022,0,149777,0.0000
688095福昕软件,2020,2,157570,0.0013
688095福昕软件,2021,0,195217,0.0000
688095福昕软件,2022,0,189593,0.0000
688096京源环保,2020,1,145772,0.0007
688096京源环保,2021,0,180368,0.0000
688096京源环保,2022,1,178305,0.0006
688097博众精工,2021,2,175503,0.0011
688097博众精工,2022,2,197398,0.0010
688098申联生物,2019,0,116004,0.0000
688098申联生物,2020,0,151149,0.0000
688098申联生物,2021,0,168655,0.0000
688098申联生物,2022,0,163462,0.0000
688099晶晨股份,2019,0,158249,0.0000
688099晶晨股份,2020,0,155838,0.0000
688099晶晨股份,2021,0,164364,0.0000
688099晶晨股份,2022,0,166970,0.0000
688100威胜信息,2019,0,136301,0.0000
688100威胜信息,2020,0,142301,0.0000
688100威胜信息,2021,0,165004,0.0000
688100威胜信息,2022,0,179156,0.0000
688101三达膜,2019,1,166885,0.0006
688101三达膜,2020,0,178517,0.0000
688101三达膜,2021,0,194865,0.0000
688101三达膜,2022,0,194863,0.0000
688102斯瑞新材,2021,0,161258,0.0000
688102斯瑞新材,2022,0,173143,0.0000
688103国力股份,2021,0,167663,0.0000
688103国力股份,2022,1,179483,0.0006
688105诺唯赞,2021,0,186356,0.0000
688105诺唯赞,2022,0,197444,0.0000
688106金宏气体,2020,0,187202,0.0000
688106金宏气体,2021,0,246796,0.0000
688106金宏气体,2022,0,244698,0.0000
688107安路科技,2021,0,157846,0.0000
688107安路科技,2022,0,150562,0.0000
688108赛诺医疗,2019,0,130797,0.0000
688108赛诺医疗,2020,3,149161,0.0020
688108赛诺医疗,2021,0,164078,0.0000
688108赛诺医疗,2022,0,162683,0.0000
688109品茗科技,2020,2,111625,0.0018
688109品茗科技,2021,2,145386,0.0014
688109品茗科技,2022,2,142604,0.0014
688110东芯股份,2021,9,159851,0.0056
688110东芯股份,2022,8,171783,0.0047
688111金山办公,2019,1,171650,0.0006
688111金山办公,2020,1,187804,0.0005
688111金山办公,2021,2,185559,0.0011
688111金山办公,2022,11,178875,0.0061
688112鼎阳科技,2021,0,142959,0.0000
688112鼎阳科技,2022,0,143978,0.0000
688113联测科技,2021,0,157988,0.0000
688113联测科技,2022,0,164563,0.0000
688114华大智造,2022,1,241127,0.0004
688115思林杰,2022,0,164119,0.0000
688116天奈科技,2019,2,142481,0.0014
688116天奈科技,2020,1,140041,0.0007
688116天奈科技,2021,0,158113,0.0000
688116天奈科技,2022,0,172575,0.0000
688117圣诺生物,2021,0,162437,0.0000
688117圣诺生物,2022,0,169187,0.0000
688118普元信息,2019,0,140195,0.0000
688118普元信息,2020,0,136647,0.0000
688118普元信息,2021,0,152434,0.0000
688118普元信息,2022,0,143354,0.0000
688119中钢洛耐,2022,3,195110,0.0015
688120华海清科,2022,1,160650,0.0006
688121卓然股份,2021,1,175660,0.0006
688121卓然股份,2022,1,174950,0.0006
688122西部超导,2019,6,176892,0.0034
688122西部超导,2020,5,169362,0.0030
688122西部超导,2021,12,177604,0.0068
688122西部超导,2022,13,184821,0.0070
688123聚辰股份,2019,0,137791,0.0000
688123聚辰股份,2020,2,138515,0.0014
688123聚辰股份,2021,2,153871,0.0013
688123聚辰股份,2022,2,150079,0.0013
688125安达智能,2022,0,146168,0.0000
688126沪硅产业,2019,2,154861,0.0013
688126沪硅产业,2020,2,147576,0.0014
688126沪硅产业,2021,2,164270,0.0012
688126沪硅产业,2022,1,155982,0.0006
688127蓝特光学,2020,0,146308,0.0000
688127蓝特光学,2021,0,145334,0.0000
688127蓝特光学,2022,0,148323,0.0000
688128中国电研,2019,1,189614,0.0005
688128中国电研,2020,1,217020,0.0005
688128中国电研,2021,0,208812,0.0000
688128中国电研,2022,0,195107,0.0000
688129东来技术,2020,0,136841,0.0000
688129东来技术,2021,0,148391,0.0000
688129东来技术,2022,0,143397,0.0000
688130晶华微,2022,0,136564,0.0000
688131皓元医药,2021,1,203066,0.0005
688131皓元医药,2022,1,249059,0.0004
688132邦彦技术,2022,0,161379,0.0000
688133泰坦科技,2020,0,139240,0.0000
688133泰坦科技,2021,5,171190,0.0029
688133泰坦科技,2022,5,173198,0.0029
688135利扬芯片,2020,9,146115,0.0062
688135利扬芯片,2021,5,167177,0.0030
688135利扬芯片,2022,3,163295,0.0018
688136科兴制药,2020,3,155797,0.0019
688136科兴制药,2021,3,166235,0.0018
688136科兴制药,2022,8,167850,0.0048
688137近岸蛋白,2022,0,168860,0.0000
688138清溢光电,2019,0,139584,0.0000
688138清溢光电,2020,0,147173,0.0000
688138清溢光电,2021,3,160017,0.0019
688138清溢光电,2022,3,159444,0.0019
688139海尔生物,2019,0,150188,0.0000
688139海尔生物,2020,0,155111,0.0000
688139海尔生物,2021,0,165946,0.0000
688139海尔生物,2022,0,169448,0.0000
688141杰华特,2022,4,162992,0.0025
688143长盈通,2022,14,174368,0.0080
688147微导纳米,2022,0,163084,0.0000
688148芳源股份,2021,1,154127,0.0006
688148芳源股份,2022,2,157423,0.0013
688150莱特光电,2021,0,160212,0.0000
688150莱特光电,2022,1,163651,0.0006
688151华强科技,2021,0,145309,0.0000
688151华强科技,2022,0,157086,0.0000
688152麒麟信安,2022,2,170741,0.0012
688153唯捷创芯,2022,0,171898,0.0000
688155先惠技术,2020,1,200264,0.0005
688155先惠技术,2021,5,164129,0.0030
688155先惠技术,2022,9,200082,0.0045
688156路德环境,2020,3,141404,0.0021
688156路德环境,2021,1,154501,0.0006
688156路德环境,2022,0,164244,0.0000
688157松井股份,2020,0,164858,0.0000
688157松井股份,2021,0,191954,0.0000
688157松井股份,2022,1,190031,0.0005
688158优刻得,2019,0,173921,0.0000
688158优刻得,2020,1,184507,0.0005
688158优刻得,2021,1,187352,0.0005
688158优刻得,2022,1,184315,0.0005
688159有方科技,2019,0,145212,0.0000
688159有方科技,2020,0,158874,0.0000
688159有方科技,2021,0,192929,0.0000
688159有方科技,2022,0,174203,0.0000
688160步科股份,2020,0,151757,0.0000
688160步科股份,2021,0,163236,0.0000
688160步科股份,2022,0,159686,0.0000
688161威高骨科,2021,0,160340,0.0000
688161威高骨科,2022,1,160682,0.0006
688162巨一科技,2021,0,167108,0.0000
688162巨一科技,2022,1,184355,0.0005
688163赛伦生物,2021,4,144115,0.0028
688163赛伦生物,2022,4,150698,0.0027
688165埃夫特,2020,22,210563,0.0104
688165埃夫特,2021,16,220176,0.0073
688165埃夫特,2022,30,204917,0.0146
688166博瑞医药,2019,0,161606,0.0000
688166博瑞医药,2020,0,171378,0.0000
688166博瑞医药,2021,7,180567,0.0039
688166博瑞医药,2022,3,180463,0.0017
688167炬光科技,2021,5,174051,0.0029
688167炬光科技,2022,3,188706,0.0016
688168安博通,2019,0,119476,0.0000
688168安博通,2020,0,132007,0.0000
688168安博通,2021,0,132608,0.0000
688168安博通,2022,0,136232,0.0000
688169石头科技,2019,8,146524,0.0055
688169石头科技,2020,11,147984,0.0074
688169石头科技,2021,11,168913,0.0065
688169石头科技,2022,9,173286,0.0052
688170德龙激光,2022,0,172767,0.0000
688171纬德信息,2021,4,102917,0.0039
688171纬德信息,2022,5,116656,0.0043
688172燕东微,2022,2,171558,0.0012
688173希荻微,2021,0,140142,0.0000
688173希荻微,2022,1,154720,0.0006
688175高凌信息,2021,0,178358,0.0000
688175高凌信息,2022,1,174556,0.0006
688176亚虹医药,2021,1,142245,0.0007
688176亚虹医药,2022,2,152348,0.0013
688177百奥泰,2019,2,153499,0.0013
688177百奥泰,2020,0,152608,0.0000
688177百奥泰,2021,0,162406,0.0000
688177百奥泰,2022,0,177756,0.0000
688178万德斯,2019,0,137957,0.0000
688178万德斯,2020,2,145150,0.0014
688178万德斯,2021,2,151437,0.0013
688178万德斯,2022,2,156633,0.0013
688179阿拉丁,2020,21,144333,0.0145
688179阿拉丁,2021,24,157919,0.0152
688179阿拉丁,2022,26,168054,0.0155
688180君实生物,2020,2,180969,0.0011
688180君实生物,2021,2,209188,0.0010
688180君实生物,2022,2,207649,0.0010
688181八亿时空,2019,0,130707,0.0000
688181八亿时空,2020,1,127247,0.0008
688181八亿时空,2021,0,146623,0.0000
688181八亿时空,2022,0,148369,0.0000
688182灿勤科技,2021,0,158116,0.0000
688182灿勤科技,2022,0,146011,0.0000
688183生益电子,2020,0,138202,0.0000
688183生益电子,2021,0,154208,0.0000
688183生益电子,2022,0,155790,0.0000
688184帕瓦股份,2022,9,147617,0.0061
688185康希诺,2020,3,139458,0.0022
688185康希诺,2021,2,162934,0.0012
688185康希诺,2022,0,164421,0.0000
688186广大特材,2019,0,134787,0.0000
688186广大特材,2020,0,148406,0.0000
688186广大特材,2021,1,175555,0.0006
688186广大特材,2022,0,174004,0.0000
688187时代电气,2021,2,204821,0.0010
688187时代电气,2022,2,216375,0.0009
688188柏楚电子,2019,0,122955,0.0000
688188柏楚电子,2020,0,127023,0.0000
688188柏楚电子,2021,1,137408,0.0007
688188柏楚电子,2022,3,140239,0.0021
688189南新制药,2020,0,139182,0.0000
688189南新制药,2021,1,149350,0.0007
688189南新制药,2022,0,168277,0.0000
688190云路股份,2021,0,143560,0.0000
688190云路股份,2022,0,145383,0.0000
688191智洋创新,2021,0,180644,0.0000
688191智洋创新,2022,0,201847,0.0000
688192迪哲医药,2021,0,134954,0.0000
688192迪哲医药,2022,0,136384,0.0000
688193仁度生物,2022,1,152273,0.0007
688195腾景科技,2021,3,141208,0.0021
688195腾景科技,2022,3,167657,0.0018
688196卓越新能,2019,8,136243,0.0059
688196卓越新能,2020,10,126931,0.0079
688196卓越新能,2021,9,130224,0.0069
688196卓越新能,2022,10,123676,0.0081
688197首药控股,2021,5,142582,0.0035
688197首药控股,2022,5,149906,0.0033
688198佰仁医疗,2019,1,143002,0.0007
688198佰仁医疗,2020,1,142287,0.0007
688198佰仁医疗,2021,1,162166,0.0006
688198佰仁医疗,2022,1,162455,0.0006
688199久日新材,2019,0,184902,0.0000
688199久日新材,2020,0,196249,0.0000
688199久日新材,2021,0,213674,0.0000
688199久日新材,2022,1,219259,0.0005
688200华峰测控,2019,14,122526,0.0114
688200华峰测控,2020,15,128229,0.0117
688200华峰测控,2021,31,141133,0.0220
688200华峰测控,2022,34,146543,0.0232
688201信安世纪,2021,0,161455,0.0000
688201信安世纪,2022,0,174276,0.0000
688202美迪西,2019,10,155679,0.0064
688202美迪西,2020,15,164091,0.0091
688202美迪西,2021,11,180767,0.0061
688202美迪西,2022,5,187659,0.0027
688203海正生材,2022,12,138187,0.0087
688205德科立,2022,24,156958,0.0153
688206概伦电子,2021,0,179901,0.0000
688206概伦电子,2022,0,200024,0.0000
688207格灵深瞳,2022,0,145689,0.0000
688208道通科技,2019,0,128783,0.0000
688208道通科技,2020,0,141352,0.0000
688208道通科技,2021,0,161990,0.0000
688208道通科技,2022,0,161629,0.0000
688209英集芯,2022,2,169426,0.0012
688210统联精密,2021,0,166366,0.0000
688210统联精密,2022,0,157819,0.0000
688211中科微至,2021,0,155126,0.0000
688211中科微至,2022,1,186862,0.0005
688212澳华内镜,2021,15,174621,0.0086
688212澳华内镜,2022,15,178797,0.0084
688213思特威,2022,0,155035,0.0000
688215瑞晟智能,2020,5,145285,0.0034
688215瑞晟智能,2021,0,164729,0.0000
688215瑞晟智能,2022,1,172469,0.0006
688216气派科技,2021,1,148655,0.0007
688216气派科技,2022,2,149055,0.0013
688217睿昂基因,2021,0,177085,0.0000
688217睿昂基因,2022,0,182193,0.0000
688218江苏北人,2019,1,168774,0.0006
688218江苏北人,2020,1,177983,0.0006
688218江苏北人,2021,0,182521,0.0000
688218江苏北人,2022,0,177538,0.0000
688219会通股份,2020,4,151186,0.0026
688219会通股份,2021,4,174393,0.0023
688219会通股份,2022,3,159231,0.0019
688220翱捷科技,2021,3,164673,0.0018
688220翱捷科技,2022,0,170517,0.0000
688221前沿生物,2020,0,135415,0.0000
688221前沿生物,2021,1,151428,0.0007
688221前沿生物,2022,13,168331,0.0077
688222成都先导,2020,9,163030,0.0055
688222成都先导,2021,9,170747,0.0053
688222成都先导,2022,9,175177,0.0051
688223晶科能源,2021,0,198856,0.0000
688223晶科能源,2022,0,207339,0.0000
688225亚信安全,2021,0,166412,0.0000
688225亚信安全,2022,0,171262,0.0000
688226威腾电气,2021,0,176271,0.0000
688226威腾电气,2022,0,188847,0.0000
688227品高股份,2021,0,152104,0.0000
688227品高股份,2022,0,163646,0.0000
688228开普云,2020,32,150495,0.0213
688228开普云,2021,27,182702,0.0148
688228开普云,2022,15,198783,0.0075
688229博睿数据,2020,9,141940,0.0063
688229博睿数据,2021,8,205426,0.0039
688229博睿数据,2022,5,188345,0.0027
688230芯导科技,2021,0,129373,0.0000
688230芯导科技,2022,0,133474,0.0000
688231隆达股份,2022,0,177804,0.0000
688232新点软件,2021,4,165702,0.0024
688232新点软件,2022,5,161142,0.0031
688233神工股份,2019,0,112250,0.0000
688233神工股份,2020,0,123405,0.0000
688233神工股份,2021,0,137412,0.0000
688233神工股份,2022,0,158423,0.0000
688234天岳先进,2021,6,151773,0.0040
688234天岳先进,2022,4,157262,0.0025
688235百济神州,2021,19,261493,0.0073
688235百济神州,2022,15,260010,0.0058
688236春立医疗,2021,0,132883,0.0000
688236春立医疗,2022,0,130709,0.0000
688237超卓航科,2022,0,154881,0.0000
688238和元生物,2022,19,175175,0.0108
688239航宇科技,2021,0,166216,0.0000
688239航宇科技,2022,0,163918,0.0000
688244永信至诚,2022,0,165768,0.0000
688246嘉和美康,2021,0,165538,0.0000
688246嘉和美康,2022,0,185858,0.0000
688247宣泰医药,2022,0,153408,0.0000
688248南网科技,2021,0,166658,0.0000
688248南网科技,2022,0,180036,0.0000
688251井松智能,2022,0,170539,0.0000
688252天德钰,2022,96,134325,0.0715
688253英诺特,2022,0,149996,0.0000
688255凯尔达,2021,0,144960,0.0000
688255凯尔达,2022,0,141829,0.0000
688256寒武纪,2020,0,158307,0.0000
688256寒武纪,2021,5,187270,0.0027
688256寒武纪,2022,4,190021,0.0021
688257新锐股份,2021,2,160706,0.0012
688257新锐股份,2022,4,181952,0.0022
688258卓易信息,2019,5,132638,0.0038
688258卓易信息,2020,3,136023,0.0022
688258卓易信息,2021,3,136734,0.0022
688258卓易信息,2022,4,156814,0.0026
688259创耀科技,2021,7,170963,0.0041
688259创耀科技,2022,5,180704,0.0028
688260昀冢科技,2021,0,254923,0.0000
688260昀冢科技,2022,0,179607,0.0000
688261东微半导,2021,0,159183,0.0000
688261东微半导,2022,0,170982,0.0000
688262国芯科技,2021,0,160608,0.0000
688262国芯科技,2022,0,204531,0.0000
688265南模生物,2021,29,171171,0.0169
688265南模生物,2022,24,252407,0.0095
688266泽璟制药,2019,7,143538,0.0049
688266泽璟制药,2020,7,159813,0.0044
688266泽璟制药,2021,7,184607,0.0038
688266泽璟制药,2022,8,191284,0.0042
688267中触媒,2021,0,171831,0.0000
688267中触媒,2022,0,188311,0.0000
688268华特气体,2019,0,145270,0.0000
688268华特气体,2020,0,161713,0.0000
688268华特气体,2021,0,172340,0.0000
688268华特气体,2022,0,184239,0.0000
688269凯立新材,2021,0,168321,0.0000
688269凯立新材,2022,0,167705,0.0000
688270臻镭科技,2021,11,124340,0.0088
688270臻镭科技,2022,13,129223,0.0101
688271联影医疗,2022,5,202285,0.0025
688273麦澜德,2022,2,152010,0.0013
688275万润新能,2022,1,183483,0.0005
688276百克生物,2021,3,145421,0.0021
688276百克生物,2022,3,138862,0.0022
688277天智航,2020,0,151555,0.0000
688277天智航,2021,0,160530,0.0000
688277天智航,2022,0,144206,0.0000
688278特宝生物,2019,3,158542,0.0019
688278特宝生物,2020,2,159808,0.0013
688278特宝生物,2021,4,165319,0.0024
688278特宝生物,2022,0,156861,0.0000
688279峰岹科技,2022,8,159631,0.0050
688280精进电动,2021,3,187831,0.0016
688280精进电动,2022,1,204270,0.0005
688281华秦科技,2022,0,139323,0.0000
688282理工导航,2022,1,134758,0.0007
688283坤恒顺维,2021,1,143495,0.0007
688283坤恒顺维,2022,1,143937,0.0007
688285高铁电气,2021,2,165902,0.0012
688285高铁电气,2022,1,178452,0.0006
688286敏芯股份,2020,0,158787,0.0000
688286敏芯股份,2021,0,184159,0.0000
688286敏芯股份,2022,0,169071,0.0000
688287观典防务,2022,6,106751,0.0056
688288鸿泉物联,2019,1,126249,0.0008
688288鸿泉物联,2020,0,140674,0.0000
688288鸿泉物联,2021,0,153983,0.0000
688288鸿泉物联,2022,0,146743,0.0000
688289圣湘生物,2020,11,180811,0.0061
688289圣湘生物,2021,18,185132,0.0097
688289圣湘生物,2022,14,188274,0.0074
688290景业智能,2022,2,138393,0.0014
688291金橙子,2022,0,133371,0.0000
688292浩瀚深度,2022,0,156918,0.0000
688293奥浦迈,2022,2,156892,0.0013
688295中复神鹰,2022,0,166038,0.0000
688296和达科技,2021,3,172370,0.0017
688296和达科技,2022,3,179640,0.0017
688297中无人机,2022,2,163509,0.0012
688298东方生物,2019,7,137219,0.0051
688298东方生物,2020,5,148730,0.0034
688298东方生物,2021,5,168803,0.0030
688298东方生物,2022,1,187803,0.0005
688299长阳科技,2019,0,140103,0.0000
688299长阳科技,2020,0,140642,0.0000
688299长阳科技,2021,0,150675,0.0000
688299长阳科技,2022,0,155054,0.0000
688300联瑞新材,2019,3,120961,0.0025
688300联瑞新材,2020,5,148886,0.0034
688300联瑞新材,2021,5,153842,0.0033
688300联瑞新材,2022,3,146145,0.0021
688301奕瑞科技,2020,15,140122,0.0107
688301奕瑞科技,2021,31,172470,0.0180
688301奕瑞科技,2022,44,188211,0.0234
688302海创药业,2022,1,163716,0.0006
688303大全能源,2021,1,154460,0.0006
688303大全能源,2022,1,171103,0.0006
688305科德数控,2021,8,157319,0.0051
688305科德数控,2022,7,177578,0.0039
688306均普智能,2022,0,144366,0.0000
688307中润光学,2022,0,142407,0.0000
688308欧科亿,2020,5,138787,0.0036
688308欧科亿,2021,6,145754,0.0041
688308欧科亿,2022,6,151041,0.0040
688310迈得医疗,2019,0,118659,0.0000
688310迈得医疗,2020,1,140497,0.0007
688310迈得医疗,2021,0,155605,0.0000
688310迈得医疗,2022,4,170575,0.0023
688311盟升电子,2020,1,149296,0.0007
688311盟升电子,2021,1,169624,0.0006
688311盟升电子,2022,1,173638,0.0006
688312燕麦科技,2020,3,140877,0.0021
688312燕麦科技,2021,4,158731,0.0025
688312燕麦科技,2022,5,151677,0.0033
688313仕佳光子,2020,1,156686,0.0006
688313仕佳光子,2021,0,177731,0.0000
688313仕佳光子,2022,0,175216,0.0000
688314康拓医疗,2021,0,150487,0.0000
688314康拓医疗,2022,6,149579,0.0040
688315诺禾致源,2021,0,174889,0.0000
688315诺禾致源,2022,0,182487,0.0000
688316青云科技,2020,0,174976,0.0000
688316青云科技,2021,0,185048,0.0000
688316青云科技,2022,0,185735,0.0000
688317之江生物,2020,4,148842,0.0027
688317之江生物,2021,4,163212,0.0025
688317之江生物,2022,5,172557,0.0029
688318财富趋势,2020,0,133620,0.0000
688318财富趋势,2021,0,142265,0.0000
688318财富趋势,2022,0,145029,0.0000
688319欧林生物,2021,2,149515,0.0013
688319欧林生物,2022,0,147897,0.0000
688320禾川科技,2022,26,160828,0.0162
688321微芯生物,2019,2,141149,0.0014
688321微芯生物,2020,7,157889,0.0044
688321微芯生物,2021,11,173076,0.0064
688321微芯生物,2022,10,172424,0.0058
688322奥比中光,2022,2,180699,0.0011
688323瑞华泰,2021,2,143328,0.0014
688323瑞华泰,2022,1,149268,0.0007
688325赛微微电,2022,4,156613,0.0026
688326经纬恒润,2022,18,173290,0.0104
688327云从科技,2022,9,236269,0.0038
688328深科达,2020,7,144652,0.0048
688328深科达,2021,7,167365,0.0042
688328深科达,2022,11,171985,0.0064
688329艾隆科技,2020,4,129494,0.0031
688329艾隆科技,2021,6,170141,0.0035
688329艾隆科技,2022,9,171302,0.0053
688330宏力达,2020,0,130728,0.0000
688330宏力达,2021,0,156331,0.0000
688330宏力达,2022,0,147333,0.0000
688331荣昌生物,2022,1,196650,0.0005
688332中科蓝讯,2022,0,122196,0.0000
688333铂力特,2019,2,136794,0.0015
688333铂力特,2020,1,142872,0.0007
688333铂力特,2021,1,162135,0.0006
688333铂力特,2022,1,160212,0.0006
688335复洁环保,2020,0,150678,0.0000
688335复洁环保,2021,0,172305,0.0000
688335复洁环保,2022,0,161827,0.0000
688336三生国健,2020,29,152154,0.0191
688336三生国健,2021,28,183823,0.0152
688336三生国健,2022,31,172084,0.0180
688337普源精电,2022,0,167449,0.0000
688338赛科希德,2020,0,159228,0.0000
688338赛科希德,2021,0,174971,0.0000
688338赛科希德,2022,0,172258,0.0000
688339亿华通,2020,2,149811,0.0013
688339亿华通,2021,9,174847,0.0051
688339亿华通,2022,6,167954,0.0036
688343云天励飞,2022,4,167096,0.0024
688345博力威,2021,1,145558,0.0007
688345博力威,2022,2,137596,0.0015
688348昱能科技,2022,5,162678,0.0031
688349三一重能,2022,5,199464,0.0025
688350富淼科技,2020,0,165524,0.0000
688350富淼科技,2021,1,200809,0.0005
688350富淼科技,2022,5,211140,0.0024
688351微电生理,2022,19,150178,0.0127
688353华盛锂电,2022,3,174801,0.0017
688355明志科技,2021,0,164139,0.0000
688355明志科技,2022,0,175658,0.0000
688356键凯科技,2020,0,120961,0.0000
688356键凯科技,2021,2,159718,0.0013
688356键凯科技,2022,0,149338,0.0000
688357建龙微纳,2019,8,144945,0.0055
688357建龙微纳,2020,9,146928,0.0061
688357建龙微纳,2021,4,168050,0.0024
688357建龙微纳,2022,0,158384,0.0000
688358祥生医疗,2019,0,145155,0.0000
688358祥生医疗,2020,0,154542,0.0000
688358祥生医疗,2021,0,148778,0.0000
688358祥生医疗,2022,0,141131,0.0000
688359三孚新科,2021,13,169620,0.0077
688359三孚新科,2022,23,184493,0.0125
688360德马科技,2020,7,159175,0.0044
688360德马科技,2021,4,183028,0.0022
688360德马科技,2022,2,180764,0.0011
688362甬矽电子,2022,1,163575,0.0006
688363华熙生物,2019,2,159837,0.0013
688363华熙生物,2020,4,182335,0.0022
688363华熙生物,2021,5,224232,0.0022
688363华熙生物,2022,5,250778,0.0020
688365光云科技,2020,0,171515,0.0000
688365光云科技,2021,0,192954,0.0000
688365光云科技,2022,0,182156,0.0000
688366昊海生科,2019,1,157307,0.0006
688366昊海生科,2020,1,165157,0.0006
688366昊海生科,2021,1,184983,0.0005
688366昊海生科,2022,1,192448,0.0005
688367工大高科,2021,0,148545,0.0000
688367工大高科,2022,0,147238,0.0000
688368晶丰明源,2019,0,121829,0.0000
688368晶丰明源,2020,0,134450,0.0000
688368晶丰明源,2021,0,163258,0.0000
688368晶丰明源,2022,0,160828,0.0000
688369致远互联,2019,0,156374,0.0000
688369致远互联,2020,0,147993,0.0000
688369致远互联,2021,1,159970,0.0006
688369致远互联,2022,1,152012,0.0007
688370丛麟科技,2022,4,177107,0.0023
688371菲沃泰,2022,4,156513,0.0026
688372伟测科技,2022,0,145753,0.0000
688373盟科药业,2022,0,144225,0.0000
688375国博电子,2022,0,156800,0.0000
688376美埃科技,2022,5,156816,0.0032
688377迪威尔,2020,8,134591,0.0059
688377迪威尔,2021,8,160748,0.0050
688377迪威尔,2022,3,153450,0.0020
688378奥来德,2020,0,139742,0.0000
688378奥来德,2021,0,151805,0.0000
688378奥来德,2022,0,156363,0.0000
688379华光新材,2020,22,138980,0.0158
688379华光新材,2021,12,157790,0.0076
688379华光新材,2022,9,169816,0.0053
688380中微半导,2022,1,168831,0.0006
688381帝奥微,2022,4,170598,0.0023
688382益方生物,2022,4,139713,0.0029
688383新益昌,2021,0,155580,0.0000
688383新益昌,2022,0,159419,0.0000
688385复旦微电,2021,7,158286,0.0044
688385复旦微电,2022,7,157347,0.0044
688386泛亚微透,2020,5,113530,0.0044
688386泛亚微透,2021,0,134080,0.0000
688386泛亚微透,2022,2,136178,0.0015
688387信科移动,2022,0,172415,0.0000
688388嘉元科技,2019,0,152872,0.0000
688388嘉元科技,2020,0,154630,0.0000
688388嘉元科技,2021,1,188163,0.0005
688388嘉元科技,2022,5,218703,0.0023
688389普门科技,2019,36,142890,0.0252
688389普门科技,2020,34,152413,0.0223
688389普门科技,2021,34,183827,0.0185
688389普门科技,2022,37,181151,0.0204
688390固德威,2020,0,153631,0.0000
688390固德威,2021,0,175586,0.0000
688390固德威,2022,0,179946,0.0000
688391钜泉科技,2022,21,101658,0.0207
688392骄成超声,2022,17,161116,0.0106
688393安必平,2020,6,162559,0.0037
688393安必平,2021,1,200931,0.0005
688393安必平,2022,1,194398,0.0005
688395正弦电气,2021,0,148432,0.0000
688395正弦电气,2022,0,141821,0.0000
688396华润微,2019,4,151439,0.0026
688396华润微,2020,4,174000,0.0023
688396华润微,2021,2,187086,0.0011
688396华润微,2022,2,177875,0.0011
688398赛特新材,2019,1,132122,0.0008
688398赛特新材,2020,1,144992,0.0007
688398赛特新材,2021,1,150668,0.0007
688398赛特新材,2022,3,150877,0.0020
688399硕世生物,2019,27,136724,0.0197
688399硕世生物,2020,31,147669,0.0210
688399硕世生物,2021,28,155697,0.0180
688399硕世生物,2022,24,156616,0.0153
688400凌云光,2022,0,170160,0.0000
688401路维光电,2022,0,172108,0.0000
688403汇成股份,2022,4,155196,0.0026
688408中信博,2020,0,161403,0.0000
688408中信博,2021,0,182046,0.0000
688408中信博,2022,0,164271,0.0000
688409富创精密,2022,10,163082,0.0061
688410山外山,2022,1,182708,0.0005
688416恒烁股份,2022,0,169888,0.0000
688418震有科技,2020,0,161514,0.0000
688418震有科技,2021,0,188404,0.0000
688418震有科技,2022,0,193728,0.0000
688419耐科装备,2022,0,166447,0.0000
688420美腾科技,2022,5,162759,0.0031
688425铁建重工,2021,2,164026,0.0012
688425铁建重工,2022,0,176876,0.0000
688426康为世纪,2022,1,182675,0.0005
688428诺诚健华,2022,33,189673,0.0174
688432有研硅,2022,4,141403,0.0028
688435英方软件,2022,0,161522,0.0000
688439振华风光,2022,0,167222,0.0000
688448磁谷科技,2022,10,161719,0.0062
688455科捷智能,2022,6,173993,0.0034
688456有研粉材,2020,9,151471,0.0059
688456有研粉材,2021,12,163099,0.0074
688456有研粉材,2022,9,149068,0.0060
688459哈铁科技,2022,0,166364,0.0000
688466金科环境,2020,3,152884,0.0020
688466金科环境,2021,3,187715,0.0016
688466金科环境,2022,3,179308,0.0017
688468科美诊断,2021,11,152784,0.0072
688468科美诊断,2022,12,150912,0.0080
688475萤石网络,2022,0,170748,0.0000
688480赛恩斯,2022,6,161709,0.0037
688485九州一轨,2022,0,149864,0.0000
688486龙迅股份,2022,0,155910,0.0000
688488艾迪药业,2020,1,171852,0.0006
688488艾迪药业,2021,0,196369,0.0000
688488艾迪药业,2022,0,191526,0.0000
688489三未信安,2022,6,143027,0.0042
688496清越科技,2022,0,174045,0.0000
